Post_ID,Size,Depth,Max_Breadth,Mean_Breadth,Unique_Users,Duration_Minutes,Mean_Interval
1rddef9,100,8,37,11.11111111111111,52,19238.933333333334,192.38933333333335
1rdvdut,127,9,44,12.7,83,2712.6,21.359055118110234
1rdefbh,6,2,3,2.0,6,8990.3,1498.3833333333332
1rdx6j6,98,6,51,14.0,76,18430.366666666665,188.06496598639455
1refpr5,26,6,13,3.7142857142857144,25,1416.9333333333334,54.4974358974359
1reiy72,43,10,10,3.909090909090909,23,24501.5,569.8023255813954
1rfcigd,14,2,12,4.666666666666667,14,1821.5666666666666,130.11190476190475
1rfdmzn,56,6,32,8.0,43,45358.1,809.9660714285714
1rfdnfk,28,4,16,5.6,23,2028.9333333333334,72.46190476190476
1rfth2q,100,6,41,14.285714285714286,68,81770.73333333334,817.7073333333334
1rg2y9a,103,11,36,8.583333333333334,67,3356.5833333333335,32.58818770226537
1rg8a64,53,6,25,7.571428571428571,43,29434.45,555.3669811320755
1rh04qk,145,8,54,16.11111111111111,90,7453.333333333333,51.40229885057471
1rjtjyh,156,9,51,15.6,76,65047.88333333333,416.9736111111111
1rhu9r6,12,2,10,4.0,11,827.5166666666667,68.95972222222223
1rjtxs5,15,4,8,3.0,12,7353.483333333334,490.2322222222222
1rkmxh4,61,9,20,6.1,31,60846.6,997.4852459016394
1rkz96k,17,2,13,5.666666666666667,14,863.5166666666667,50.79509803921569
1rm9xg4,20,4,10,4.0,16,9369.683333333332,468.4841666666666
1rmdfha,58,5,33,9.666666666666666,50,92394.41666666667,1593.007183908046
1rnho31,90,6,62,12.857142857142858,84,34592.9,384.36555555555555
1rnohf4,6,3,2,1.5,5,1219.8833333333334,203.3138888888889
1ro7p9c,57,5,41,9.5,50,13494.466666666667,236.7450292397661
1ro9llg,84,5,48,14.0,69,5969.833333333333,71.06944444444444
1rpwlwm,57,8,22,6.333333333333333,33,8626.233333333334,151.3374269005848
1rpaom7,31,5,16,5.166666666666667,24,41367.316666666666,1334.4295698924732
1rq4c60,27,5,14,4.5,20,2464.266666666667,91.26913580246914
1rro6f9,109,9,50,10.9,86,40586.4,372.35229357798164
1rru3xe,16,4,10,3.2,15,9971.416666666666,623.2135416666666
1rspp2n,146,4,107,29.2,130,9156.733333333334,62.717351598173515
1rt2pii,64,8,25,7.111111111111111,37,36922.816666666666,576.9190104166667
1rt5mk2,36,5,16,6.0,28,36698.8,1019.4111111111112
1ruhav2,75,7,31,9.375,46,1813.2166666666667,24.176222222222222
1rv7rcc,70,6,33,10.0,55,11037.983333333334,157.68547619047618
1rv8bz6,88,6,51,12.571428571428571,68,4650.833333333333,52.85037878787878
1rxgki5,20,3,12,5.0,17,2457.45,122.87249999999999
1rxkfqg,193,7,106,24.125,161,6260.45,32.43756476683938
1ry3aye,94,6,47,13.428571428571429,78,6514.766666666666,69.30602836879433
1ryf5dk,139,8,101,15.444444444444445,122,4029.5,28.989208633093526
1ryd4kt,16,3,10,4.0,16,1591.6333333333334,99.47708333333334
1ryyvvf,72,5,35,12.0,56,5542.883333333333,76.98449074074074
1s1lpli,22,6,15,3.142857142857143,20,9321.433333333332,423.70151515151514
1s2dxjo,32,4,16,6.4,25,62382.15,1949.4421875
1s3cq0z,56,5,30,9.333333333333334,51,1964.2166666666667,35.07529761904762
1s3lads,20,4,9,4.0,17,2377.85,118.8925
1s57rcu,80,5,39,13.333333333333334,69,4072.766666666667,50.90958333333334
1s6hw6o,36,7,14,4.5,30,2551.55,70.8763888888889
1s82t0b,117,8,70,13.0,101,6995.216666666666,59.78817663817664
1s800cr,6,2,4,2.0,6,7137.85,1189.6416666666667
1s83uma,90,7,57,11.25,72,6700.85,74.4538888888889
1s8tt2e,4,3,1,1.0,3,1307.4,326.85
1s9z7en,6,3,3,1.5,5,2272.116666666667,378.68611111111113
1safm9h,41,6,18,5.857142857142857,34,4158.616666666667,101.42967479674797
1sahi5o,30,9,9,3.0,17,3645.5,121.51666666666667
1saycxb,87,9,39,8.7,59,6520.216666666666,74.94501915708811
1scf3fx,34,5,20,5.666666666666667,27,21522.25,633.0073529411765
1sdhq2d,49,3,32,12.25,42,5491.416666666667,112.06972789115648
1se3m93,172,6,86,24.571428571428573,114,6972.733333333334,40.53914728682171
1sfa5z4,105,13,44,7.5,64,5787.366666666667,55.11777777777778
1sftxwt,182,7,90,22.75,127,35685.48333333333,196.07408424908422
1sgrehp,108,7,48,13.5,69,3067.1666666666665,28.39969135802469
1sgsghv,33,5,16,5.5,23,11615.466666666667,351.9838383838384
1sh05v7,16,4,5,3.2,10,3051.0333333333333,190.68958333333333
1shl5wz,94,12,24,7.230769230769231,39,1970.5833333333333,20.963652482269502
1sjeqfq,42,5,22,7.0,36,3000.366666666667,71.43730158730159
1sjeu9q,101,9,52,10.1,84,39380.38333333333,389.9047854785478
1sjfdfn,183,6,86,26.142857142857142,144,38859.51666666667,212.3470856102004
1sjmmsk,21,6,10,3.0,13,3948.733333333333,188.03492063492064
1sk7jjx,42,4,22,8.4,33,12125.133333333333,288.6936507936508
1sl7iya,19,5,8,3.1666666666666665,16,1598.5333333333333,84.13333333333333
1slpm7v,70,9,19,7.0,34,10819.966666666667,154.57095238095238
1slsqqk,164,9,116,16.4,143,8292.583333333334,50.56453252032521
1sm3r1g,55,6,34,7.857142857142857,45,3227.1666666666665,58.67575757575757
1sm54pm,83,6,40,11.857142857142858,58,11859.8,142.889156626506
1smuel3,14,3,7,3.5,13,1429.7166666666667,102.12261904761905
1sn43zt,12,4,5,2.4,9,5889.116666666667,490.75972222222225
1sno5z1,75,5,38,12.5,66,4436.816666666667,59.157555555555554
1soic15,8,2,5,2.6666666666666665,8,877.85,109.73125
1soytkd,64,5,28,10.666666666666666,53,8850.2,138.284375
1sqz7jz,57,7,26,7.125,47,15912.0,279.1578947368421
1sr79sa,81,5,51,13.5,63,6955.016666666666,85.86440329218107
1srms90,45,6,20,6.428571428571429,26,1811.45,40.254444444444445
1srw49q,12,2,10,4.0,12,12662.933333333332,1055.2444444444443
1ss1d7o,20,3,10,5.0,15,3566.0333333333333,178.30166666666668
1ss538w,56,8,20,6.222222222222222,31,15033.6,268.45714285714286
1ssytuf,46,4,29,9.2,40,4289.733333333334,93.25507246376812
1st485x,90,8,23,10.0,48,2157.1666666666665,23.96851851851852
1stj9js,63,4,27,12.6,52,418.31666666666666,6.63994708994709
1sulrca,79,8,21,8.777777777777779,46,4896.516666666666,61.98122362869198
1svhldy,79,4,44,15.8,64,10193.05,129.0259493670886
1swp3gi,84,19,34,4.2,58,4071.383333333333,48.468849206349205
1sxelyd,13,5,4,2.1666666666666665,10,2001.0666666666666,153.92820512820512
1syv09q,68,7,39,8.5,55,22454.616666666665,330.21495098039213
1t001lr,81,5,47,13.5,67,4550.083333333333,56.1738683127572
1t04y76,73,5,36,12.166666666666666,56,10998.116666666667,150.65913242009134
1t0701c,4,2,2,1.3333333333333333,4,327.68333333333334,81.92083333333333
1t0v1hd,33,5,15,5.5,24,7229.683333333333,219.08131313131312
1t0yxxq,3,1,2,1.5,3,289.6333333333333,96.54444444444444
1t1bf6e,36,4,14,7.2,29,12751.516666666666,354.20879629629627
1t1nd7g,13,2,10,4.333333333333333,12,8095.033333333334,622.6948717948718
1t2u9qk,137,16,55,8.058823529411764,89,7231.35,52.78357664233577
1t31upv,37,4,20,7.4,29,10968.416666666666,296.44369369369366
1t3dk3i,48,10,19,4.363636363636363,35,1512.0166666666667,31.50034722222222
1t3wy7t,30,4,19,6.0,26,5449.066666666667,181.63555555555556
1t4c7k7,38,6,16,5.428571428571429,25,3680.5333333333333,96.8561403508772
1t4ldq9,99,7,54,12.375,77,3859.616666666667,38.98602693602694
1t4u734,41,9,19,4.1,33,1210.3333333333333,29.520325203252032
1t5c4vd,53,7,26,6.625,38,4711.316666666667,88.89276729559748
1t5l1hg,27,5,8,4.5,20,1153.3333333333333,42.716049382716044
1t64vhc,87,7,43,10.875,69,5317.666666666667,61.122605363984675
1t69epl,15,4,6,3.0,10,3270.0,218.0
1t6e5zx,86,5,32,14.333333333333334,52,7563.816666666667,87.95135658914728
1t6j1tj,33,3,18,8.25,28,2609.7,79.08181818181818
1t79oic,33,3,22,8.25,26,9337.983333333334,282.9691919191919
1t88eue,143,8,107,15.88888888888889,129,5493.533333333334,38.41631701631702
1t8nl2p,10,4,5,2.0,9,1039.2166666666667,103.92166666666667
1t8qpj0,17,3,11,4.25,16,2111.883333333333,124.22843137254901
1ta8au5,47,7,16,5.875,33,3151.1,67.04468085106383
1tbh880,10,1,9,5.0,10,2188.233333333333,218.82333333333332
1tcfc9c,46,6,27,6.571428571428571,40,1561.4333333333334,33.94420289855073
1kmghhv,106,6,43,15.142857142857142,71,186280.41666666666,1757.3624213836476
1kmjztu,65,5,40,10.833333333333334,54,9001.183333333332,138.47974358974358
1ko7phw,199,4,155,39.8,152,17725.583333333332,89.07328308207704
1kob8a5,182,8,102,20.22222222222222,140,10190.35,55.99093406593407
1koqt8o,45,6,18,6.428571428571429,37,55496.53333333333,1233.2562962962963
1kp07wx,25,6,14,3.5714285714285716,22,5544.833333333333,221.79333333333332
1kphupa,49,4,42,9.8,42,422657.8,8625.669387755102
1kqj33u,29,6,13,4.142857142857143,17,10348.616666666667,356.8488505747126
1kqjkxb,60,8,25,6.666666666666667,44,6773.366666666667,112.88944444444445
1kr6zcu,107,16,27,6.294117647058823,53,43371.98333333333,405.3456386292835
1ksslt5,121,7,53,15.125,91,7113.566666666667,58.78980716253444
1kvzpkq,46,6,18,6.571428571428571,39,3308.483333333333,71.92355072463768
1kwz950,193,9,121,19.3,155,107803.66666666667,558.5682210708118
1kxir29,66,5,39,11.0,49,10566.916666666666,160.10479797979798
1kz4q3s,133,8,62,14.777777777777779,59,211625.7,1591.1706766917293
1l1ujzh,145,10,71,13.181818181818182,106,7239.433333333333,49.92712643678161
1l2gurh,180,5,154,30.0,141,10048.216666666667,55.82342592592593
1l2kyne,152,5,94,25.333333333333332,114,6722.033333333334,44.22390350877193
1l39uqd,122,6,72,17.428571428571427,80,6624.2,54.29672131147541
1l45qst,76,6,26,10.857142857142858,38,209201.35,2752.6493421052633
1l4zt3r,195,10,68,17.727272727272727,117,5606.5,28.75128205128205
1l6cv25,61,7,35,7.625,50,3902.25,63.971311475409834
1l7ce02,195,7,113,24.375,161,184351.7,945.3933333333334
1l87qvl,97,7,32,12.125,56,102551.0,1057.2268041237114
1l89k20,39,6,23,5.571428571428571,33,8892.783333333333,228.02008547008546
1l9v7h7,62,7,36,7.75,51,417086.06666666665,6727.194623655913
1la4mm3,55,5,30,9.166666666666666,47,35679.35,648.7154545454545
1lafjeb,175,6,62,25.0,78,220119.15,1257.8237142857142
1ld1uuu,139,7,78,17.375,101,9806.3,70.54892086330935
1ldwiq2,201,7,121,25.125,141,8264.3,41.11592039800995
1lew36i,100,11,36,8.333333333333334,61,7291.7,72.917
1lfk2dv,152,10,46,13.818181818181818,75,7073.466666666666,46.5359649122807
1lg2dot,34,4,15,6.8,28,3690.383333333333,108.5406862745098
1lgu3tk,63,9,21,6.3,42,6215.15,98.65317460317459
1lgwmuc,199,5,111,33.166666666666664,112,5585.716666666666,28.06892797319933
1lh0wfq,107,7,51,13.375,70,5941.283333333334,55.526012461059196
1li0rf4,194,8,79,21.555555555555557,127,6801.466666666666,35.05910652920962
1lj8b6l,191,10,70,17.363636363636363,114,59511.26666666667,311.577312390925
1ljevet,199,11,53,16.583333333333332,134,4099.7,20.60150753768844
1lkea9n,92,6,36,13.142857142857142,45,25740.266666666666,279.7855072463768
1llh07k,108,7,74,13.5,87,8102.666666666667,75.0246913580247
1lmb301,197,7,117,24.625,157,6044.0,30.68020304568528
1lmfzwt,63,6,27,9.0,43,6605.916666666667,104.85582010582011
1lmqb7m,197,9,124,19.7,163,6362.2,32.29543147208122
1lneuon,50,10,28,4.545454545454546,37,5891.533333333334,117.83066666666667
1lntfx1,36,4,25,7.2,25,2248.85,62.46805555555555
1lohmw4,192,6,126,27.428571428571427,155,10314.933333333332,53.723611111111104
1lq3p4u,196,6,139,28.0,166,233286.93333333332,1190.239455782313
1lpfdu8,38,6,18,5.428571428571429,25,5241.683333333333,137.9390350877193
1lqw1rv,38,4,27,7.6,34,7232.8,190.33684210526317
1lsayoo,196,12,52,15.076923076923077,103,8672.783333333333,44.24889455782313
1lt5ahq,188,6,134,26.857142857142858,147,6195.8,32.956382978723404
1lt97n1,134,8,49,14.88888888888889,103,276853.31666666665,2066.069527363184
1lusri4,82,8,27,9.11111111111111,54,238882.4,2913.2
1luwkzc,74,5,47,12.333333333333334,60,33271.333333333336,449.6126126126126
1lv8ap7,63,6,25,9.0,45,234247.63333333333,3718.216402116402
1lv9n50,93,6,41,13.285714285714286,68,29510.883333333335,317.32132616487456
1lwp2za,117,5,76,19.5,79,17496.733333333334,149.54472934472935
1lxcboz,31,4,11,6.2,25,2868.25,92.5241935483871
1lxha19,93,7,32,11.625,55,10278.95,110.52634408602151
1ly06hv,161,12,47,12.384615384615385,93,298372.8333333333,1853.2474120082813
1lyf73g,153,6,87,21.857142857142858,118,362598.45,2369.924509803922
1lyfikt,104,7,50,13.0,71,4406.066666666667,42.366025641025644
1lzbhgf,152,6,89,21.714285714285715,114,258687.9,1701.8940789473684
1lzlth0,56,5,30,9.333333333333334,41,24768.35,442.29196428571424
1m0x67q,80,10,33,7.2727272727272725,61,4024.383333333333,50.30479166666667
1m2covu,183,17,55,10.166666666666666,87,10230.566666666668,55.904735883424415
1m2tesg,193,8,136,21.444444444444443,151,9078.95,47.04119170984456
1m3cp2f,91,7,41,11.375,52,9900.516666666666,108.79688644688645
1m56yq7,197,8,106,21.88888888888889,137,8048.966666666666,40.857698815566835
1m6hg0s,143,5,106,23.833333333333332,111,9024.266666666666,63.106759906759905
1m7bhac,133,5,84,22.166666666666668,107,7121.666666666667,53.54636591478697
1m7iebd,117,5,51,19.5,85,9711.016666666666,83.00014245014245
1m8jo3d,55,4,32,11.0,47,3705.766666666667,67.37757575757576
1m8l3qi,60,6,27,8.571428571428571,47,203694.26666666666,3394.9044444444444
1m8x0r1,58,3,43,14.5,50,8053.516666666666,138.8537356321839
1m96hd2,165,10,74,15.0,112,5875.083333333333,35.60656565656566
1m9ioin,97,9,48,9.7,71,3402.45,35.07680412371134
1mazj3j,142,9,81,14.2,106,8690.15,61.198239436619716
1mbhfk7,119,10,72,10.818181818181818,87,10096.75,84.84663865546219
1mci1g8,20,4,12,4.0,14,4391.533333333334,219.57666666666668
1mci65t,77,7,30,9.625,44,3976.15,51.63831168831169
1mco4yn,168,10,82,15.272727272727273,83,33227.63333333333,197.78353174603174
1mdf3jh,35,8,12,3.888888888888889,27,3028.6,86.53142857142856
1mdk21o,79,5,40,13.166666666666666,61,7046.483333333334,89.19599156118144
1mdrjtc,169,8,78,18.77777777777778,96,8299.95,49.1121301775148
1me0wed,76,8,40,8.444444444444445,52,11894.516666666666,156.50679824561402
1mef2wz,169,8,54,18.77777777777778,113,286974.01666666666,1698.0711045364892
1mezte9,193,8,99,21.444444444444443,149,6010.366666666667,31.141796200345425
1mf62jq,32,5,11,5.333333333333333,21,2513.116666666667,78.53489583333334
1mg497q,89,5,39,14.833333333333334,70,6999.5,78.64606741573034
1mgpwup,192,15,87,12.0,121,5361.083333333333,27.922309027777775
1mh1cjn,199,8,110,22.11111111111111,136,2569.05,12.909798994974876
1mhp3v9,173,10,60,15.727272727272727,86,8855.566666666668,51.188246628131026
1mhtt24,81,5,46,13.5,61,225565.01666666666,2784.75329218107
1mieofz,81,8,32,9.0,56,9096.366666666667,112.30082304526749
1mifks4,49,5,23,8.166666666666666,40,1933.7666666666667,39.464625850340134
1miojvt,148,8,49,16.444444444444443,99,10958.4,74.04324324324324
1mjqpea,73,5,57,12.166666666666666,56,10540.533333333333,144.39086757990867
1mmzefe,179,15,70,11.1875,112,201883.03333333333,1127.8381750465549
1mnf2d1,198,6,130,28.285714285714285,168,196460.98333333334,992.2271885521885
1mnuoyw,199,8,93,22.11111111111111,140,6669.933333333333,33.517252931323284
1mobtq4,120,10,34,10.909090909090908,95,2948.266666666667,24.56888888888889
1mop0bs,169,8,49,18.77777777777778,105,224190.05,1326.5683431952662
1mpf0ep,37,4,25,7.4,29,217458.31666666668,5877.251801801802
1mqwr18,35,3,22,8.75,31,5196.833333333333,148.48095238095237
1mrusjn,8,1,7,4.0,8,2088.9333333333334,261.1166666666667
1mry5ch,44,5,22,7.333333333333333,40,7223.916666666667,164.17992424242425
1mt5sp1,72,7,33,9.0,51,10139.083333333334,140.82060185185185
1mtow80,198,10,60,18.0,101,8608.633333333333,43.477946127946126
1mu05cc,99,6,37,14.142857142857142,47,324095.1,3273.6878787878786
1mupu70,33,3,17,8.25,29,165795.41666666666,5024.103535353535
1mvk8cx,68,8,36,7.555555555555555,56,200487.95,2948.3522058823532
1mwctvt,177,8,104,19.666666666666668,139,6186.316666666667,34.950941619585684
1myal73,99,6,63,14.142857142857142,85,138643.9,1400.4434343434343
1myyrvz,85,10,30,7.7272727272727275,64,159005.35,1870.6511764705883
1n0td4p,198,7,125,24.75,150,5367.583333333333,27.109006734006734
1n14lhq,193,9,97,19.3,154,238646.46666666667,1236.510189982729
1n29d5p,64,6,22,9.142857142857142,45,5109.6,79.8375
1n2kv1q,182,7,113,22.75,130,10331.133333333333,56.76446886446887
1n3411k,139,12,48,10.692307692307692,81,7364.1,52.979136690647486
1n3rftp,197,7,107,24.625,147,6913.533333333334,35.09407783417936
1n4v41l,102,6,74,14.571428571428571,89,201875.48333333334,1979.1714052287582
1n5to3m,139,9,56,13.9,104,253694.1,1825.1374100719424
1n6461i,45,4,30,9.0,39,31819.25,707.0944444444444
1n6t1aj,24,2,19,8.0,23,48576.01666666667,2024.0006944444447
1n7wii6,15,4,7,3.0,11,6653.0,443.53333333333336
1n98e4f,180,16,118,10.588235294117647,140,7418.733333333334,41.215185185185184
1n9i28w,197,6,121,28.142857142857142,154,4129.733333333334,20.963113367174284
1na5ghl,31,7,14,3.875,25,13969.65,450.6338709677419
1nblnwc,56,4,38,11.2,41,6433.916666666667,114.89136904761905
1nbtktq,141,6,81,20.142857142857142,87,4620.233333333334,32.76761229314421
1nche26,97,6,38,13.857142857142858,62,6527.916666666667,67.29810996563575
1ncwtk8,165,6,83,23.571428571428573,113,131059.13333333333,794.2977777777778
1nd3kdf,114,10,52,10.363636363636363,82,3324.116666666667,29.15891812865497
1ndlak3,29,3,18,7.25,23,10359.85,357.2362068965517
1ndxw8k,40,6,24,5.714285714285714,36,9138.816666666668,228.4704166666667
1nfx2gk,198,6,154,28.285714285714285,178,3124.2166666666667,15.778872053872053
1ng0qov,20,4,13,4.0,17,32965.6,1648.28
1ng13lg,63,8,22,7.0,45,24484.95,388.65000000000003
1nig1yb,195,8,89,21.666666666666668,135,4978.9,25.53282051282051
1nigm5c,42,4,25,8.4,30,2288.9333333333334,54.4984126984127
1nil6dd,134,9,53,13.4,81,17893.183333333334,133.53121890547266
1njirc0,87,6,46,12.428571428571429,68,5467.25,62.8419540229885
1nkc20a,74,7,52,9.25,65,5650.333333333333,76.35585585585585
1nkoozr,119,9,59,11.9,82,6381.883333333333,53.629271708683476
1nn58wv,104,9,57,10.4,63,10148.083333333334,97.57772435897436
1nnacpk,97,8,34,10.777777777777779,67,4215.266666666666,43.45635738831615
1nnqm1f,198,8,98,22.0,166,3864.9166666666665,19.519781144781145
1nnve38,41,5,25,6.833333333333333,34,206111.8,5027.117073170732
1nomck3,70,4,34,14.0,61,2012.6,28.75142857142857
1noxbgh,81,7,49,10.125,56,2153.9333333333334,26.591769547325104
1npbl5g,160,6,106,22.857142857142858,114,15905.7,99.41062500000001
1npgu47,86,6,34,12.285714285714286,48,140140.88333333333,1629.5451550387597
1npudus,151,16,31,8.882352941176471,87,14411.966666666667,95.44348785871965
1nr035h,49,4,25,9.8,35,5831.283333333334,119.00578231292518
1nr1pz4,152,6,72,21.714285714285715,117,161864.65,1064.8990131578946
1nr8yf3,57,5,27,9.5,42,10102.433333333332,177.23567251461986
1nrlzj6,52,4,38,10.4,48,9676.85,186.09326923076924
1nrpn69,29,4,23,5.8,26,45240.333333333336,1560.0114942528737
1nt7ne1,98,11,39,8.166666666666666,69,8099.05,82.64336734693877
1ntz18g,106,10,32,9.636363636363637,46,6437.45,60.73066037735849
1nudcby,93,7,57,11.625,54,6764.716666666666,72.73888888888888
1nuehu8,64,5,40,10.666666666666666,54,7021.333333333333,109.70833333333333
1nufk2q,192,10,103,17.454545454545453,138,1866.3,9.7203125
1nufns7,113,5,57,18.833333333333332,74,7455.783333333334,65.98038348082596
1numf2w,198,10,53,18.0,92,117021.61666666667,591.018265993266
1nvk711,103,5,59,17.166666666666668,77,14657.2,142.30291262135924
1nx7i50,56,2,52,18.666666666666668,49,7304.283333333334,130.43363095238095
1ny8p0u,191,7,90,23.875,139,256249.35,1341.6196335078535
1nyby8r,162,19,69,8.1,108,143353.21666666667,884.8963991769548
1nyocwx,13,4,6,2.6,10,4858.416666666667,373.724358974359
1nzkorg,38,3,26,9.5,32,6407.233333333334,168.61140350877193
1o0fwjp,37,5,15,6.166666666666667,29,1971.55,53.285135135135135
1o2dwwr,91,6,64,13.0,75,5308.266666666666,58.33260073260073
1o2xpee,198,5,100,33.0,123,258597.13333333333,1306.0461279461279
1o2ytsh,56,4,28,11.2,44,26295.716666666667,469.56636904761905
1o37rxp,117,5,64,19.5,70,20652.033333333333,176.51310541310542
1o3tyfp,89,8,33,9.88888888888889,57,2860.8,32.1438202247191
1o4140k,30,4,13,6.0,26,5740.5,191.35
1o59cqe,53,7,29,6.625,44,126092.76666666666,2379.1088050314465
1o5grp6,88,3,55,22.0,70,8492.416666666666,96.50473484848484
1o60p99,149,6,80,21.285714285714285,115,7067.6,47.43355704697987
1o6p0y0,172,17,76,9.555555555555555,126,2661.7166666666667,15.475096899224807
1o6qnml,68,3,47,17.0,58,21882.0,321.79411764705884
1o7kblb,38,4,19,7.6,29,5926.183333333333,155.95219298245615
1o97bzs,43,6,24,6.142857142857143,37,219404.41666666666,5102.428294573643
1o7penp,26,2,19,8.666666666666666,25,5635.316666666667,216.7429487179487
1o9bl1y,48,3,39,12.0,39,7486.2,155.9625
1oa0vsr,68,4,43,13.6,49,11339.683333333332,166.76004901960783
1odifh5,89,7,46,11.125,59,11894.95,133.65112359550562
1odldtb,98,7,54,12.25,64,244844.11666666667,2498.4093537414965
1odnwnl,63,4,34,12.6,43,2300.983333333333,36.52354497354497
1oebb7z,72,11,29,6.0,44,9006.35,125.08819444444445
1oetjgw,42,7,13,5.25,34,86654.06666666667,2063.1920634920634
1oevvf2,126,7,53,15.75,90,7589.216666666666,60.2318783068783
1ofagjg,42,4,25,8.4,37,5370.433333333333,127.86746031746031
1ofdkgt,51,5,27,8.5,42,3969.5833333333335,77.83496732026144
1ofuqyt,8,4,4,1.6,7,5562.433333333333,695.3041666666667
1og74g2,87,5,62,14.5,62,6900.6,79.31724137931035
1ogm2t0,198,6,135,28.285714285714285,157,285.1,1.43989898989899
1ogzs2x,195,8,80,21.666666666666668,105,21440.5,109.95128205128205
1ohbh0q,198,7,112,24.75,152,8275.066666666668,41.793265993266
1ohej84,117,5,69,19.5,80,6345.633333333333,54.23618233618234
1ol3euu,201,7,86,25.125,139,2046.1666666666667,10.179933665008292
1om2hn3,108,6,59,15.428571428571429,88,70135.86666666667,649.4061728395062
1omjxp7,80,6,29,11.428571428571429,55,110687.75,1383.596875
1onnqox,200,6,118,28.571428571428573,167,3264.5833333333335,16.322916666666668
1onpu7t,190,6,144,27.142857142857142,144,5932.616666666667,31.224298245614037
1onqyi7,55,2,48,18.333333333333332,50,3745.5666666666666,68.10121212121211
1oo8gg9,84,6,55,12.0,57,21807.666666666668,259.6150793650794
1oou3ii,194,8,112,21.555555555555557,162,6592.833333333333,33.983676975945016
1op0vrq,41,4,30,8.2,36,5739.366666666667,139.98455284552847
1opkgns,24,4,11,4.8,20,2068.133333333333,86.17222222222222
1or5z4x,192,6,135,27.428571428571427,160,8119.616666666667,42.28967013888889
1orr5kt,186,8,80,20.666666666666668,124,60582.183333333334,325.7106630824373
